  i          x            density        pressure        velocity

 163    1.62E+00    5.14E+00    3.94E+01    2.33E+00    1.92E+01    7.66E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 164    1.63E+00    5.10E+00    3.90E+01    2.35E+00    1.91E+01    7.64E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 165    1.64E+00    5.07E+00    3.87E+01    2.37E+00    1.91E+01    7.62E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 166    1.65E+00    5.04E+00    3.83E+01    2.40E+00    1.90E+01    7.60E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 167    1.66E+00    5.01E+00    3.80E+01    2.42E+00    1.90E+01    7.58E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 168    1.67E+00    4.98E+00    3.76E+01    2.44E+00    1.89E+01    7.56E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 169    1.68E+00    4.94E+00    3.73E+01    2.46E+00    1.89E+01    7.54E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 170    1.69E+00    4.91E+00    3.70E+01    2.48E+00    1.88E+01    7.53E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 171    1.70E+00    4.88E+00    3.66E+01    2.50E+00    1.88E+01    7.51E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 172    1.71E+00    4.85E+00    3.63E+01    2.52E+00    1.87E+01    7.49E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 173    1.72E+00    4.82E+00    3.60E+01    2.54E+00    1.87E+01    7.47E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 174    1.73E+00    4.79E+00    3.57E+01    2.56E+00    1.86E+01    7.45E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 175    1.74E+00    4.76E+00    3.53E+01    2.58E+00    1.86E+01    7.43E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 176    1.75E+00    4.73E+00    3.50E+01    2.60E+00    1.85E+01    7.41E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 177    1.76E+00    4.70E+00    3.47E+01    2.63E+00    1.85E+01    7.39E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 178    1.77E+00    4.66E+00    3.44E+01    2.65E+00    1.84E+01    7.37E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 179    1.78E+00    4.63E+00    3.41E+01    2.67E+00    1.84E+01    7.35E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 180    1.79E+00    4.60E+00    3.38E+01    2.69E+00    1.83E+01    7.33E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 181    1.80E+00    4.57E+00    3.35E+01    2.71E+00    1.83E+01    7.31E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 182    1.81E+00    4.54E+00    3.32E+01    2.73E+00    1.82E+01    7.29E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 183    1.82E+00    4.52E+00    3.29E+01    2.75E+00    1.82E+01    7.28E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 184    1.83E+00    4.49E+00    3.26E+01    2.77E+00    1.81E+01    7.26E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 185    1.84E+00    4.46E+00    3.23E+01    2.79E+00    1.81E+01    7.24E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 186    1.85E+00    4.43E+00    3.20E+01    2.81E+00    1.80E+01    7.22E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 187    1.86E+00    4.40E+00    3.17E+01    2.83E+00    1.80E+01    7.20E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 188    1.87E+00    4.37E+00    3.14E+01    2.86E+00    1.80E+01    7.18E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 189    1.88E+00    4.34E+00    3.11E+01    2.88E+00    1.79E+01    7.16E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 190    1.89E+00    4.31E+00    3.08E+01    2.90E+00    1.79E+01    7.14E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
